populus deltoides,"Populus deltoides, the eastern cottonwood, is a cottonwood poplar native to North America, growing throughout the eastern, central, and southwestern United States, the southernmost part of eastern Canada, and northeastern Mexico.

",http://en.wikipedia.org/wiki/Populus_deltoides
quercus robur,"Quercus robur is commonly known as the English oak or pedunculate oak or French oak. It is native to most of Europe, and to Anatolia to the Caucasus, and also to parts of North Africa.",http://en.wikipedia.org/wiki/Quercus_robur
acacia floribunda,"Acacia floribunda is a perennial evergreen shrub or tree. It is native to New South Wales, Queensland and Victoria, but is cultivated extensively, and has naturalised in South Australia, Tasmania and Western Australia, and also in Indonesia, Mauritius and northern New Zealand. Common names for it include Gossamer Wattle, Grossamer Wattle, Weeping Acacia and White Sallow Wattle. It grows up to 6m in height, but there is a commercial form available which only grows to about 1m tall. Its cream-colored flowers occur in the early Spring (August to September in the southern hemisphere).",http://en.wikipedia.org/wiki/Acacia_floribunda
eucalyptus cinerea,"Eucalyptus cinerea, commonly known as the Argyle apple or silver dollar tree, is a small to medium sized tree with rough bark, persistent on the trunk and larger branches, thick, fibrous, longitudinally furrowed, reddish-brown to grey-brown.
Trees are usually mature in the juvenile leaf phase but can often produce intermediate and adult leaves which are stalked, broad-lanceolate to 11 x 2 cm, concolorous, greyish-blue and glaucous.
White flowers appear in mid spring to early summer.
Distribution is typically from north of Bathurst (33° S), in central west New South Wales, to the Beechworth area of Victoria (36° S).",http://en.wikipedia.org/wiki/Eucalyptus_cinerea
eucalyptus pauciflora,"Eucalyptus pauciflora (snow gum) is a species of flowering plant in the family Myrtaceae. It is a small tree or large shrub growing 4–8 m (13–26 ft) tall, occasionally reaching 20 m (66 ft), and native to subalpine and lowland habitats in eastern Australia. It is amongst the hardiest of all eucalyptus species, surviving the severe winter temperatures of the Australian Alps. Other common names include cabbage gum, weeping gum and white sallee.",http://en.wikipedia.org/wiki/Eucalyptus_pauciflora
acacia baileyana,"Acacia baileyana or Cootamundra wattle, is a shrub or tree in the genus Acacia. The scientific name of the species honours the botanist Frederick Manson Bailey. It is indigenous to a small area of southern New South Wales in Australia, but it has been widely planted in other Australian states and territories. In many areas of Victoria, it has become naturalised and is regarded as a weed, out-competing indigenous Victorian species.
Almost all wattles have cream to golden flowers. The small flowers are arranged in spherical to cylindrical inflorescences, with only the stamens prominent. Wattles have been extensively introduced into New Zealand.",http://en.wikipedia.org/wiki/Acacia_baileyana
quercus canariensis,"Quercus canariensis, the Algerian oak or Mirbeck's oak is an oak in the section Quercus sect. Mesobalanus, native to southern Portugal, Spain, Tunisia, Algeria and Morocco; despite the scientific name, it does not occur naturally today in the Canary Islands, though it may have in the past.",http://en.wikipedia.org/wiki/Quercus_canariensis
platanus x acerifolia,"Platanus × acerifolia, London plane, London planetree, or hybrid plane, is a tree in the genus Platanus. It is usually thought to be a hybrid of Platanus orientalis (oriental plane) and Platanus occidentalis (American sycamore). Some authorities think that it may be a cultivar of P. orientalis.",http://en.wikipedia.org/wiki/Platanus_%C3%97_acerifolia
melaleuca linariifolia,"Melaleuca linariifolia, popularly known as Snow-in-Summer, is a plant native to eastern Australia. Other names include Narrow-leaved Paperbark, Flax-leaved Paperbark and the Gadigal Budjur. The taxonomy of Melaleuca linariifolia has recently undergone revision and another species, Melaleuca trichostachya has been split out.",http://en.wikipedia.org/wiki/Melaleuca_linariifolia
ulmus x hollandica vegeta,"The cultivation of elms in Australia began in the first half of the 19th century when European settlers imported species from their former homelands. Owing to the demise of elms in the northern hemisphere as a result of the Dutch elm disease pandemic, the mature trees in Australia's parks and gardens are now regarded as amongst the most significant in the world.",http://en.wikipedia.org/wiki/Elms_in_Australia
quercus nigra,"Quercus nigra, the water oak, is an oak in the red oak group (Quercus sect. Lobatae), native to the southeastern United States, from southern Delaware and south to the coastal areas of Maryland, Virginia, the piedmont of North Carolina, all of South Carolina, most of Georgia (with the exception of the Appalachian Mountains), all of Alabama, Mississippi, central Florida, and westward to Louisiana and eastern Texas. From there, northward to southeastern Missouri including Arkansas, eastern Oklahoma, parts of Tennessee, and extreme southwestern Kentucky. It occurs in lowlands and up to 450 m (1500 ft) altitude.",http://en.wikipedia.org/wiki/Quercus_nigra
morus alba,"Morus alba, known as white mulberry, is a short-lived, fast-growing, small to medium sized mulberry tree, which grows to 10–20 m tall. The species is native to northern China, and is widely cultivated and naturalized elsewhere. It is known as शहतूत in Hindi,Tuta in Sanskrit, Tuti in Marathi, Dut in Turkish and Toot in Persian and in Armenian.
The white mulberry is widely cultivated to feed the silkworms employed in the commercial production of silk. It is also notable for the rapid release of its pollen, which is launched at over half the speed of sound.",http://en.wikipedia.org/wiki/Morus_alba
magnolia grandiflora,"Magnolia grandiflora, commonly known as the southern magnolia or bull bay, is a tree of the family Magnoliaceae native to the southeastern United States, from Virginia south to central Florida, and west to eastern Texas and Oklahoma. Reaching 27.5 m (90 ft) in height, it is a large striking evergreen tree with large dark green leaves up to 20 cm (8 in) long and 12 cm (4.5 in) wide and large white fragrant flowers up to 30 cm (12 in) in diameter. Widely cultivated around the world, over a hundred cultivars have been bred and marketed commercially. The timber is hard and heavy, and has been used commercially to make furniture, pallets, and veneer.",http://en.wikipedia.org/wiki/Magnolia_grandiflora
olea europea subsp. europea,"Olea europaea subsp. cuspidata is a subspecies of olive previously described as Olea cuspidata and Olea africana. It has various common names, including African olive, wild olive, iron tree, brown olive, and Indian olive.",http://en.wikipedia.org/wiki/Olea_europaea_subsp._cuspidata
fraxinus velutina,"Fraxinus velutina (Velvet Ash or Arizona Ash or Modesto Ash) is a species of Fraxinus native to southwestern North America, in the United States from southern California east to Texas, and in Mexico from northern Baja California east to Coahuila and Nuevo León.",http://en.wikipedia.org/wiki/Fraxinus_velutina
